word,occurences
the flu influenza,2
the indian parliament,1
birch bayh,1
the circus roustabouts,1
a lemon shark,1
soprano alto tenor bass,1
larger than life,1
facebook apple amazon netflix google,1
electronic point of sale,1
nosy,2
fyodor,1
ferraro,2
crash test dummy,1
ketanji onyika jackson,1
scry,1
the international space station the iss,1
ox tail,1
tenderly,3
bonzo goes to college,1
he grounds it,1
his prophet,1
a garbage truck,1
edward kennedy edward brooke,1
the society of jesus,1
they are all on the equator,1
stands for office,1
a wage packet,1
indiana india,1
cub cube,1
california canada,1
glob globe,1
arkansas argentina,1
the painters guild,1
delaware germany,1
alabama albania,1
prim prime,1
bumper stickers,1
the hornbill,1
topographical topographic,1
westward ho,1
pine needles,1
eeny meeny miny moe,1
a postnasal drip,1
green gold or yellow,1
peter nero,1
khaki green olive drab,1
a mail bag,1
creme de menthe creme de cacao,1
the 50th,1
2 of franklin roosevelt theodore roosevelt martin van buren or grover cleveland,1
the ottoman empire turkey,1
they should be treated like cattle,1
the taxi cabs,1
the fight club,1
dr hannibal lecter,1
the french press,1
a brown widow spider,1
the whatchamacallit bar,1
dr victor frankenstein,1
cheryl strayed,2
a scarlet kingsnake,1
typhoid mary poppins,1
wait until the cows come home depot,1
2 by 420,1
ace inhibitors,1
caesars palace of versailles,1
holiday road,1
air force quit,1
the way way back,1
the dells,1
cat rat,1
for not showing up canceling some of their ticketssuper saver fare,1
the tracks of my tears,1
because it has poor gas mileage,1
the limbo rock,1
light exposure,1
carole little,1
the white ash,1
2 of russia prussia or austria,1
zandra rhodes,1
able to be molded malleable,1
the point where a branch grew from the tree,1
rook takes rook,1
omar bradley george marshall or henry arnold,1
loanlone,1
densedents,1
the israeli supreme court,1
rueroux,1
sephardic,1
trussedtrust,1
kubrick,2
ileum,1
brocas area,1
greenbacks greenback party,1
nutmeggers,1
points to his forehead,1
sam harris,1
points to both of his breasts more than once,1
a gothic novel,1
madge the manicurist,1
sam jaffe,1
points to area below the thumb,1
alex puts left hand up in the air and extends out at his side,1
king louis xvi marie antoinette,1
the third law,1
the zloty or the zaire,1
a xylem,1
frame it and hang it on the wall,1
the only woman prime minister of england,1
the only female member of 60 minutes,1
the only lead singer for blondie,1
beethovens the ode to joy,1
the only woman in the presidents cabinet,1
the only woman to play for the harlem globetrotters,1
a thankless child,1
james farentino,1
the assyrians,2
thrust upon them,1
desensitize demagnetize,1
a spat,1
a us senator,1
because it was thought to be extinct,1
all talking film,1
a bimbo,1
the hobbits,1
the black death bubonic plague,1
bookend,1
contend,1
a spendthrift,1
pimp my ride,1
shredding thrashing,1
a threshing machine,1
tulum,1
stefan urquelle,1
a knife a piece of wood,1
walt disney productions,1
a vice president,2
tooling,1
a repast,1
princess tiger lily,1
advice to the lovelorn,1
agriculture mechanic arts,1
honor societies,1
father theodore hesburgh,1
decline the wine,1
share the bear,1
stun the nun,1
cede the lead,1
forsake the cake,1
public image ltd,1
under the radar,1
left of center,1
ryan coogler,1
brâncuși,2
army west point,1
toilets,2
to debug,1
hit an iceberg,1
a dosido,1
albinos,1
the emperor of the setting sun,1
a nosh,2
a magic wand,1
butch cassidy sundance,1
the mandrake root,1
ehhh,1
kibbutzim,1
bad bad,1
water pipes,1
spilling salt,1
dutch masters cigars,1
summer or spring,1
c note,1
vaughn meader,1
2 of hands heart head health,1
the bluetail fly,1
copyrighted,1
north to south,1
the birthplace and death place of hemingway,1
1 of nitrogen phosphorus or potassium,1
an ambulance driver,1
jefferson adams,1
cold heat,1
the wayside,1
suede shoes,1
the nectarine,1
francis joseph,1
weaves,1
tektites,1
2 of ronald reagan thomas jefferson or james monroe,1
gothics,1
a swedish meatball,1
my spouse my husband,1
arteries veins,1
gastrology,1
rhinology,1
moses or elijah or elias,1
secret servicemen,1
julie tricia nixon,1
without drinking water,1
keep up with the joneses,1
the lincoln children,1
according to hoyle,1
put that in your pipe and smoke it,1
the shillelagh,1
a cast of characters,1
schweinehund,1
memsahib,1
lira rial,1
elbow from below,1
face from cafe,1
lebron tiger,1
austria france russia,1
retina from retain,1
hilt,1
the uss kidd,1
thomas friedman,1
where did you sleep last night,1
toes fingers,1
tammy bakker,1
british guiana,1
inthepark home run,1
the ufc ultimate fighting championship,1
the merino,1
the old pretender,1
chastain,2
ke huy quan,1
high intensity interval training,1
f d roosevelt,1
a debtor,1
church of england anglicanism,1
2 of nixon reagan or franklin delano roosevelt,1
the manx cat,2
stella dallas,1
roland or orlando,1
360 feet,1
contralto alto,1
mr wilson,1
clocks watches,1
accountancy,1
chill them,1
naturalists,1
philip caputo,1
franklin pierces vice president,1
ordination,1
an anatomy lesson,1
a bird of paradise flower,1
a chore,1
spellman,1
a birth control clinic,1
the ins immigration naturalization service,1
tom canty,2
marshals,1
wat tylers revolt,1
karen richard carpenter,1
a net or fish trap,1
a constant,2
the pyramids along the nile,1
litmus papers,1
mr peepers,2
smoke it,1
rhyming them,1
i have returned,1
the water glass,1
towards the people who are seated with your back to the stage,1
entree,1
so she wont be hit by the sword,1
jersey city,1
35 mm,1
a bottle of wine or a bottle of champagne,1
remarque,1
ecuador brazil colombia,1
hopping,1
best polka,1
the tv show,1
hellmans,1
legal size paper,1
reindeer milk,1
the chicken ranch,1
briarwood,1
a halter,2
eddie anderson,1
the worstdressed list,1
excommunicated the comet,1
the gulf of california or sea of cortez,1
3 of physics physiology or medicine chemistry literature peace,1
the worst recorded hot spell,1
because the comet is going to be much further away,1
1 of warren harding or ulysses grant,1
blondie dagwood the bumsteads,1
dogwoods,1
bay leaves,2
turin italy,1
monthly,1
readers digest golf digest soap opera digest,1
winged victory of samothrace,1
a down payment,1
lincolns,1
rushdie,3
a tea set,1
jeeps,1
egypt syria,1
a saltcellar,1
richard milhouse nixon,1
a hunt,1
connie sellecca,1
butch patrick,1
rooms,1
dolittle,1
collapse or contract,1
a guest room,1
the pantry,1
the tack room,1
münchen munich,1
the adventures of rin tin tin,2
adventures in paradise,1
aviator jacket bomber jacket,1
a tank top,1
rogue elephants,1
the indian territory,1
a baguettes,1
blind mans bluff blind mans buff,1
hit the spot,1
youre ok,1
a root cellar,1
jack barry,1
elihu root,1
sacco,1
the caller,1
a topiary garden,1
lake havasu city arizona,1
boutrosghali,1
a damselfly,1
malmsey,1
the lumps on your head,1
a love potion,1
backless,1
a smock,3
a middy,1
a very good year,1
the andes from danes,1
silver skates,1
oman from mona,1
to watch over me,1
spain from pains,1
a petit four,1
the arno from nora,1
the blubber,1
to chew,1
simpatico,1
the pulitzer prizes,1
bell telephone,1
etchings photoengravings,1
dom pedro,2
the fox network,1
theodor geisel dr seuss,1
a grub,1
hop sing,2
beethovens 5th symphony,1
a tangerine an orange,1
lick them,1
reuben kincaid,1
a shaver,1
comet theory meteor theory,1
their hips,1
intensive cardiac care unit,1
theyre playing our song,1
a lion a tiger,1
langtry,1
scenery flats accepted,1
a neap tide,1
a bus driver,1
lighterthanair ships blimps,1
wash it,1
john tyler or woodrow wilson,1
the ponies,1
a quarterly,1
john b stetson,1
alice longwood,1
tom hanks meg ryan,2
the powder room,2
the lunch room,1
bogart lauren bacall,1
deborah kerr burt lancaster,1
a drawing room,1
the distance to the sun,1
crustal plates tectonic plates,1
iron or aluminum,1
your muscles,1
endora,1
the ball of the foot,1
sheriff andy taylor,1
her dad her father,1
the house ways means committee,1
deadweight tons,1
a proviso,1
sas,2
colds,1
pastes,1
to egg on,1
the tivoli garden,1
hammertoes,1
a pie in the sky,1
guion bluford jr,1
the boards around the rink,1
tone holes,1
john hay,2
hear,1
the appetite,1
to grin from ear to ear,1
you may fire when you are ready gridley,1
richard deacon,1
your elbow,1
him hymn,1
bass base,1
young love,1
reel real,1
2 of german shepherds golden retrievers or labrador retrievers,1
hire higher,1
honkytonk angels,1
four stripes,1
my world and welcome to it,2
friar frier,1
4 nixon agnew ford mondale,1
one penny,1
buffalo bisons,1
my dog spot,1
a fanta,1
breathe in air,1
a contraption,1
rodney allen rippy,1
a concession,1
lays potato chips,2
a conniption or convulsion,1
paris london,1
catholics jews,1
political satire,1
a thruway,2
the bomb abomb hbomb,1
2 of fdr martin van buren teddy roosevelt or grover cleveland,1
the us merchant marine academy,1
herefords,1
deep fry them,1
manchukuo,1
hamlet or henry v,1
bob hopes first name,1
abcs the wide world of sports,1
imitate him,1
an arm a leg,1
alcoholic,1
hem haw,1
jay gatsby the great gatsby,1
megatrends,1
telephone booths,1
jumping rope,1
barbecue grill,1
rafael trujillo,1
the bonapartes,1
pyromaniac,1
shower caps,1
1 of lillian gish bette davis elizabeth taylor barbara stanwyck,1
the mango tree,1
the cadillac ranch,1
douglas ginsburg,1
if you miss the train im on,1
the first man in space,1
if you love me let me know,1
a political convention,1
if loving you is wrong,1
flaming,1
a polygraph lie detector,1
if you were the only girl in the world and i were the only boy,1
the first president to die in office,1
retro rockets,1
the square deal,1
the babe ruth story,1
douglas g wrong way corrigan,1
gary crosby,1
the vote for 18yearolds,1
the sextant,1
the spice rack,1
sunkist,1
a genie djinn,1
fire them,1
pieces of eight dollars,1
classify,1
tackles,1
the mastiff,1
a suit of lights,1
a whelp,1
the spinks brothers leon michael,1
the bible the gospel according to mark,1
los angeles county or cook county,1
the cougar puma,1
an operetta,1
a tongue depressor,1
your eyebrows,1
a thirtysecond note,1
mitford,1
detective comics,1
a short stack,1
a short fuse,1
shortsheeting,1
short irons,1
too tall jones,1
ivan of russia,1
a brandy eauxdevie,1
prince henry of portugal,1
a tall order,1
edward of england,1
a horse named comanche,1
tall and tan and young and lovely,1
pepin iii of france,1
general alfred h terry,1
the tall ships,1
1 of vienna budapest or bucharest,1
ova eggs,1
con edison con consolidated edison,1
bram stokers dracula,1
the names of the planets in order from the sun,1
a gasoline station,1
caesar octavian or augustus,1
antiseptics,1
lockjaw tetanus,1
annapolis us naval academy,1
the diamonds,1
the sapphires,1
the virgin islands or puerto rico,1
a larva caterpillar,1
reverend robert schuller,1
the only women senators,1
the nrc nuclear regulatory commission,1
j strom thurmond,1
the kissing bug,1
my gal sal,1
the minutes of the last meeting,1
the secretary,1
point of order,1
sexy,1
with lemon,1
pressing flowers,1
an insect bite,1
budgerigar budgie,1
the roosevelt dimes,1
seton,1
a locker room,1
homeroom,1
the age of copper or bronze age,1
rubles,2
manioc,1
chicken liver,1
a cook,1
a lion from loni,1
a pit from tip,1
acquired immune deficiency syndrome,1
diana from nadia,1
yachtsmen,1
communicable contagious,1
sage from ages,1
churchill roosevelt stalin,1
the chromosomes,1
nora from rona,1
a pact,1
a betrothal,1
the maldive islands the maldives,1
by train,1
1 2 if its a couple filing jointly,1
black water,1
workin at the car wash blues,1
jitney,1
juvenile jury or the quiz kids,1
governors of massachusetts,1
3 lbs,1
a cyclops polyphemus,1
a liquid,1
grow two back,1
because santa claus is coming to town,1
fdr or jfk,1
other peoples money,1
a fryer or broiler,1
top radio shows in 1956,1
a million dollars,1
to double cross,1
a manicurist,1
2 of german italian or latin,1
the cross stitch,1
the eyes of laura mars,1
haig,1
the crossroads of the world,1
bernard goetz,1
la donna è mobile,1
a cross ruff,1
doubledecker buses,1
aloha ʻoe,1
the bahai,1
the north the union,1
iron horseshoes,1
chp,1
pipeline,1
sydney melbourne,1
a floe,1
that they were prisoners convicts,1
members of parliament,1
2 of pulse rate blood pressure respiration and temperature,1
the days of the week,1
mercator projection,1
the release of the iran hostages,1
minimum wages,1
its national anthem,1
guido,1
gordie howe or bobby hull,1
the neva river,1
a supernova or an exploding star,1
a mulberry,1
apple pie a glass of milk,1
the durbervilles,1
a pig a hog,1
the chicago teddy bears,1
donut coffee,1
tannin tannic acid,1
dan aykroyd chevy chase,1
cross examination,1
fossilized,1
beach party movies,1
mary steenburgen malcolm mcdowell,1
a law unto themselves,1
273 degrees,1
3 of lorenzo lamas ana alicia apollonia kotero cesar romero julie carmen,1
cruets,1
the salamander,1
william howe,1
the seaquest,1
the lake,1
a picnic basket,1
its face its head,1
parlezvous anglais ,1
corley,1
habitats,1
italiano,1
the red cells,1
the lunts lunt fontanne,1
scares away the evil spirits,1
his own hat,1
the web silk,1
the african elephant,1
the diplodocus,1
the reception,1
waterskiing,1
spares,1
the cello viola,1
your pulse,1
hartsfield international airport,1
raccoon fur,1
hamburger university,1
sergeants 3,1
sunken treasure,1
north dallas 40,1
oceanquest,1
2 of duke the university of north carolina north carolina state,1
youll meet them again on your way down,1
in the limelight,1
reston virginia,1
hammer sickle star,1
a stump,1
a paper bag,1
pater paul mary,1
pit stops,1
the badlands of south dakota,1
waving,1
miriam aaron,1
tess trueheart,1
a lug wrench,1
the interviewer,1
the perrys,1
their home address,1
little susie,1
remain seated,1
send up a note,1
orenthal james,1
a prisoner,1
phyllis lindstrom,1
passover yom kippur,1
concepción,1
edward henry,1
the south atlantic ocean,1
3 of sweden finland russia poland east germany west germany denmark estonia latvia lithuania,1
novels,1
garry moore or steve allen,1
secret love,1
cosmo topper,1
a narcissus,2
a bloodsucker,1
tammi terrell,1
the cowslip,1
blood and money,1
coconut palms,1
a syndrome,1
milliners,1
brown v board of education of topeka kansas,1
ford chrysler general motors,1
big bend park,1
the university of nevada,1
nonrem sleep,1
captain scott,1
circadian cycles,1
daimlerbenz,1
a slush fund,1
james robert mann,1
a bridesmaid the maid of honor,1
chastity celibacy,1
a wisp,1
the banns,1
poplin,1
the sex of a turkey,1
15 feet,1
a polka dot,1
the gallo brothers ernest julio,1
60 seconds 1 minute,1
bread alone,1
last night i didnt get to sleep at all,1
time to get a new clock,1
last kiss,1
larry park,1
last song,1
rae dawn chong,1
bad words,1
the book of leviticus,1
last train to london,1
the first world series,1
made the first transatlantic flight,1
st josephs,1
watching the girls go by,1
cauliflower broccoli or artichoke,1
the first motion picture to win an academy award for best picture,1
petroleum jelly vaseline,1
a salesman,1
34th vine,1
the last meatless friday,1
john calvin coolidge,1
3 of pittsburgh steelers miami dolphins green bay packers dallas cowboys san francisco 49ers oaklandlos angeles raiders,1
raw meat or raw flesh,1
port holes,1
his ball,1
the distance of the hole or degree of difficulty,1
a window dresser,1
its a charlie brown christmas,1
jalousie,1
a tv newswoman,1
the smothers brothers tom dick,1
the today show the tonight show the tomorrow show,1
you asked for it,1
jeanette rankin,1
bellhops bellmen,1
those amazing animals,1
forever krystle,1
his comb,1
an easter egg hunt,1
a thousand ships,1
carrington,1
your collar,1
can you spare a dime,1
aint that a shame,1
more temperate,1
epileptic seizures,1
in prison,1
4 of peru argentina bolivia chile uruguay paraguay,1
the 2 yard line,1
a sponsor,1
a bic,1
the peoples almanac,1
play very quietly very softly,1
transcontinental tv transmissions or telephone calls,1
sid vicious johnny rotten,1
a blackened circle,1
fix it,1
milk fat or butter fat,2
deep sea diving scuba diving,1
a bombe,1
wind machines or wind tunnels,1
a renaissance man,2
3500,1
yvette mimieux,1
the outsidemost fork,1
the headquarters for the 1988 olympics the seoul olympic organizing committee,1
the lighting of the torch at the opening ceremonies,1
gentle reader,1
yachting sailing events,1
common courtesy,2
the mccarthy hearings,1
strike three,1
the buckle,1
white or almond,1
the stalk,1
strike camp,1
two weeks,2
lucky strike,1
shoplifting or employee theft,1
a yank,1
the hula dance,1
cherry trees in the cherry orchard,1
patton mussolini,1
a dance step choreographic,1
rosa parks or gordon parks,1
the new york world,1
because he was the last one left,1
a short wave,1
types of shortening,1
rajneesh,1
the heaviest rainfall,1
defecting,1
shortwinded,1
phil niekro,1
his vest,1
the titles of sherlock holmes cases,1
along came jones,1
the gary powers incident the u2,1
tyrol,1
the bottlenosed dolphin,1
the dodecanese,1
st nicholas santa claus,1
a quandary,2
3 of q x z j or k,1
to love her,1
a scottish terrier,1
baltimore washington dc,1
a russian wolfhound,1
willow weep for me,1
mongolia the mongolian peoples republic,1
the kettledrum,1
to put on headlights,1
goodwill industries,1
the 1040ez or 1040a,1
panam,1
blank verse unrhymed iambic pentameter,1
a personal deduction,1
vice president gore,2
an inauguration,1
to err is human,1
fluctuate,1
ludwig von beethoven,1
ethel,1
buddy rogers,1
circumnavigate the globe solo,1
in the red,2
the nazis national socialists,1
baby elephant walk,1
white gray and black,1
the hales alan hale sr jr,1
the university of london,1
the horror film,1
the nearest town,1
wholl stop the rain or have you ever seen the rain,1
maria montez,1
get a job,1
2 of 6 7 9,1
olympic medals,2
beat em,1
superfund program,1
the seller,2
ellington,1
33 13 45 78,1
meatless,1
the faeroe islands,1
mug shot,1
manana,1
a mash note,1
horse flies,1
benjamin franklin goodrich,1
the opossums,1
argentina or uruguay,1
the sweet potato,1
a house of worship,1
the house of commons the house of lords,1
john james,1
her hairdo,1
i have nothing to declare,1
swallow them or eat them,1
55 miles per hour,1
rip taylor,1
yale and harvard,1
pyrophobia,1
video home system,1
your enemy,1
st john lateran,1
a peach tree,1
tahitians,1
noh drama,1
laughing or spotted,1
the drawbridge,1
arrows bows arrows or crossbows,1
argentina or brazil,1
the great hall,1
katmandu,2
america my country tis of thee,1
buttering them up,1
laraine newman,1
mulling,1
anglican church or church of england,1
wedgewood,1
comet kohoutek,1
hearing the spirit world,1
the bird dog,1
a bloodstone,1
moments to remember,1
sunni muslims,1
the us air force,1
francois duvalier papa doc,1
a passionflower,1
smell aroma bouquet,1
a toss of a coin,1
the dark room,1
110 110120,1
50 million,2
the romanov dynasty,1
scandals,1
hello dolly funny girl,1
the festival feast of lights,1
into the woods or a walk in the woods,1
the kennedy center for performing arts,1
hello dere,1
the salutation,1
communicate,1
roger wilco over out,1
the mermaid,1
vietnam draft evaders,1
reynolds aluminum,1
jeanne darc joan of arc,1
rockin the boat,1
coatroom,1
1 of zirconium or zinc,1
the pavane,1
the princess,1
the root canal,1
the ink blot test,1
william douglas,2
albert fall,1
barrel racing,2
the alcohol,1
beauty spots patches,1
the archerfish,1
roy clark,1
a koi,1
john abigail adams,1
comedies or plays,1
the pole star north star,1
orange juice vodka,1
the republic of china,1
a coat jacket,1
a humpback,1
his shell,1
curl up,1
early withdrawal,1
foot binding,2
fourflusher,1
how do you answer the telephone,1
parting the red sea,1
to spin in ones grave turn over in your grave,1
how do you make concrete,1
arlington cemetery,1
3 of 100 meters long jump shot put high jump 400 meters 110 meter hurdles discus throw pole vault javelin throw 1500 meters,1
how do i act like groucho marx,1
because the first basketball was thrown in a peach basket,1
neither fish nor fowl,1
how do you elect a pope,1
i guess i forgot to duck,1
how to weave,1
the chunnel the tunnel underneath the english channel,1
kukla,1
a rotor,1
generals montcalm wolfe,1
a unicyclist,1
stud fee,1
jb fletcher,1
astrologist,1
the white house the president,1
rennet,1
pen names,1
the shady rest hotel,1
to take back the sale or the buy himself,1
when the gavel falls,1
itt,2
south west africa namibia,1
dangereuses,1
robert j van de graaff,1
the coronation of queen elizabeth ii,1
an em,2
doctor no,1
william henry seward,1
remove the shell crack them,1
a coffee filter,1
began to sing,1
a massage,1
rickshaws,1
the hong kong dollar,1
porcupinefish,1
pulps,1
queen margrethe ii,2
tetras,2
the ark of the convenant,1
an esquire,1
octopus sea monster,1
the cloakrooms,1
the sergeantatarms,1
ghiberti,1
senator smith,1
wailing wall or western wall,1
an adjustable rate mortgage,1
the robes,1
the rattlesnake,2
the youngest supreme court justice,1
billy joel christie brinkley,1
the band playing the national anthem,1
the ghibellines,2
the first woman in a balloon the first woman to fly,1
roosevelt field long island,1
a press box,1
mae west wc fields,1
the galleries,1
leasing,1
its mothers pouch,1
israel egypt,1
grinding the teeth,1
sigma chi,1
quando quando quando,1
deviated,1
a penny round a coin,1
the other,2
the pied piper of hamlin,1
the 20th century world war ii,1
coronary care unit,1
planets or pets,1
the ability to speak verbalize their thoughts,1
1 of that darn cat the aristocats the cat from outer space jungle cat,1
a type of wind,1
tackstax,1
desiderata,1
cowardcowered,1
israeli independence day,1
leachleech,1
gang aft agley,1
suesou,1
univeral studios,1
a back seat,1
a backwoodsman,1
bens,1
gone with the wind the sound of music,1
rice pilaf,1
a backhoe,1
the broad jump,1
mcallister,1
different drum,1
the 440 yards 400 meters,1
a mighty fortress,1
how do you play tug of war,1
how do you make a snowball,1
how do you hit a home run,1
9 10,1
dobie gray,1
how do you make thread,1
the numerator denominator,1
how do you curtsy,1
neil bogart,1
a balladeer,1
betty boop felix the cat,1
a spoonbill,1
the tricolor,1
steve gutenberg tom selleck ted danson,1
the da district attorney,1
walks down the stairs,1
clarence darrow william jennings bryan,1
using near your pets,1
howard mandel howie mandel,1
the norman conquest the battle of hastings,1
in orbit or in zero gravity outer space,1
the pull of gravity,1
the navajos,2
sententious,1
the algonquian,1
2 of gerald ford andrew johnson john tyler millard fillmore or chester arthur,1
6000000,1
try try again,1
the little redhaired girl,1
the 4077,1
ball of string or twine,1
guy smiley,2
guy mitchell,1
15 12 weeks,1
eddie arnold,1
stop the clock,1
24 little hours,1
mr fletcher christian,1
a quarter to three,1
eliza dolittle,1
a beaut,1
minute by minute,1
tulsa time,1
gilette,1
why does popcorn pop,1
5000 bill,1
fort hood,2
flash bulbs,1
take a gander,1
the doubleedged disposable blade,1
donny osmond or steve lawrence,1
a cheap cigar,1
grooves,1
wayne fontana,2
the person who discovers it,1
upi united press,1
ursa major big dipper,1
an instigator,1
lt william bligh,1
aint we got fun,1
the old executive office building,1
eroica symphony symphony no 3,1
excommunicated him,1
file gumbo,1
the hand jive,1
having a baby maternity leave,1
harry von zell,1
the united states england,1
a fenderbender,1
mickey minnie mouse,1
fallen arches flat feet,1
an amphibian,3
best dressed,1
cleopatra marc antony,1
binding the feet of young girls,1
a local yokel,1
archy and mehitabel,2
tribal libel,1
damon and pythias,1
the hustons,1
a replay,1
david brinkley christie brinkley,1
5 seconds,1
a crazy world,1
whitney houston sam houston,1
face mask,1
fatherinlaw,2
united states representative to the united nations,1
byron white vanna white,1
the shrivers,1
2 of the statue of liberty the liberty bell and the washington monument,1
please open your luggage or your suitcase,1
a deal,1
a sent cent,1
the atlantic pacific indian ocean,1
a guerilla gorilla,1
virginia ohio,1
a magnet magnate,1
the river niger,1
ere air,1
typewriting,1
theme parks amusement parks,1
a 78,1
bumpies,1
laos cambodia vietnam,1
bumping off,1
matzos unleavened bread,1
bumps grinds,1
the our gang comedies the little rascals,1
squeezing constricting,1
the spinks brothers michael leon,1
1 day 24 hours,1
the 7eleven chain,1
kentucky new york maryland,1
ms inc,1
the nortons ed trixie,1
a zillion,1
lumpy,2
harvard square,2
fivetoed or fivefingered,1
jose jimenez,1
goodness had nothing to do with it,1
did not lie when chopping down the cherry tree,1
the cio the congress of industrial organizations,1
locals,1
the industrial workers of the world the wobblies,1
air brakes for trains,1
gene upshaw,1
the haymarket,1
a wyle,1
the breakfast of champions,1
the american movie classics,1
uhf,1
fulton sheen,1
electrocardiograms,1
fold them,1
sarasota florida,1
face powder,1
the lobster,1
president polk,1
charles mason jeremiah dixon,1
rewind,1
the half time show at the super bowl,1
remove it,1
superman float balloon,1
rajneesh the bhagwan,1
the underground railway,1
cry freedom,1
a new birth of freedom,1
aramco,1
grace goodhue coolidge,1
circumstances,1
the macys christmas parade,1
macys employees,1
the kansas city royals the los angeles raiders,1
the mcdonalds band,1
i came i saw i conquered veni vidi vici,1
mt,1
secretary of treasury,1
gordo cooper,1
caesars wife must be above suspicion,1
the untouchables dragnet,1
the alcohol tobacco firearms,1
the capitoline hill,1
happiness is a warm puppy,1
meg jo beth amy the march sisters,1
gary coopers real name,1
july 3 1976,1
the 115 pound of candy,1
ozzie harriet harriet nelson,1
21 two out of three,1
the voice of firestone,1
897,1
301,1
the kennedy women,1
a bottlenosed,1
travel guides,1
an lunar eclipse,1
virginia clinton,1
the old lady of threadneedle street,1
summertime blues,1
heat cold,1
heaven and hell,1
phyllis schafly,1
a lost horizon goodbye mr chips,1
piedmont airline,1
air pressure atmospheric pressure,1
distance from the earth,1
hyman g rickover,1
wallace wallechinsky,1
tribes of indians the mosquito indians,1
minnies boys,1
energy mass the speed of light,1
a collective noun,1
the harts jonathan jennifer,1
alcoholics anonymous aa,1
hatters,1
qubec,1
the epa the environmental protection agency,1
a mig,1
movers,1
whistlestopping,1
not in my back yard,1
a world order,1
granada upper andalusia,1
victoria british columbia regina saskatchewan,1
a tamoshanter,1
a social security check,1
dutch boy paint,1
a cord the band,1
card game,1
the man of the mountain in franconia the great stone face,1
the siamese twins chang eng,1
concordes,1
a 250th of a second,1
the vintage,1
a mill a gristmill,1
sand storms dust storms,1
the size of the lens opening the aperture,1
the boston latin school,1
warmer water in the atlantic,1
us currency,1
a poussecafé,1
david wark griffith,1
poisons,1
hacked part of the legs off,1
spend a buck,1
topol,1
the spaniel,2
the life in your years,1
unidentified flying objects ufos,1
susan st james,1
anne morrow,1
the indian river,1
milking cows,1
the persuaders,1
patients patience,1
egg larval and pupa,1
an inflight movie,1
1 of passenger pigeon heath hen great auk labrador duck or carolina parakeet,1
douglas commercial,1
a chicken in every pot and two cars in every garage,1
cash cache,1
1 of atlanta indianapolis denver,1
the shortest one on record,1
a tally ho,1
a pick a pickax,1
a marcel,1
my feet,1
general booth,1
the house ethics committee,1
the congressional directory,1
radium or polonium,1
the say hey kid,1
chuckles the clown,1
3 of james buchanan james madison james monroe james polk and james garfield,1
the female sex,1
australia antarctica,1
the cosby kids,1
flap their wings at the entrance to the next fanning their wings,1
the croupier,1
king louis,1
black blueblack,1
thomas mitchell,1
the peoples car,1
kiss me much,1
steam locomotives,1
stomach or intestines,1
the sweet life,2
the canal boats,1
bhagwan rajneesh,1
the ages,1
my world,1
everybody wants to rule the world,1
the uss stark,1
make the world go away,1
greek roman,1
changes from liquid to solid solid to liquid solid to gas,1
an exclamation,1
an adjective a conjunction,1
billy sol estes,1
dont put your eggs all in one basket,1
the gospel according to st luke,1
race car driving auto racing,1
rachel or leah,1
mind your ps qs,1
the faeroes,1
the pta,1
a cypriot,1
the map from pam,1
a raise from arise,1
pots from stop,1
a conga drum,1
daily from lydia,1
the highfive,1
william devane,2
the wand from dawn,1
of tan,1
civet the civet cat,1
the national society of the daughters of the american revolution,1
a rainy day,1
the little league baseball,1
a sherlock,1
shiva the destroyer,1
smaller,1
votive candles,1
george washington christopher columbus,1
a sushi bar,1
obese people fat people,1
the one minute manager,1
story tale,1
who put the bomp in the bomp bomp bomp,1
the calvalry,1
the iron man,1
3 of english french spanish or portuguese,1
sammy baugh,1
the dow jones utility average,1
james taylor carly simon,1
the five continents from which the athletes have appeared,1
the intracoastal waterway,1
gothic novels,1
frederick cook,1
the menendez brothers,1
ara or leo,1
june 5th,1
flat beer,1
the kilt,1
the sunbird,1
chamber of commerce,1
the starter,1
master of library science,1
a white collar a blue collar,1
a sitdown,1
severance pay,1
toronto ontario,1
the husky,1
the elevated railway,1
ponderosas,1
a fistful,1
inebriate,1
1 of freedom friendship or faith,1
a whole lot,1
turkey red wheat,1
martha washington barbara bush,1
stationary,1
the benevolent protective order of elks,1
his uncle,1
obstetrics embryology,1
the confederate air force,1
the belladonna,1
carols from carlos,1
a jane,1
blake from bleak,1
2 of eye tooth hand or foot,1
carmel from calmer,1
ruby red dress,1
males from selma,1
im not lisa,1
margaret thatcher from that great charmer,1
his bones,1
they cannot call or sing,1
a septennial,1
the tudor period elizabethan,1
the seven blocks of granite,1
the ringling bros barnum bailey,1
a deviled egg,1
the muffin man,1
stealing bases,1
a classical guitar,1
g sharp,1
the pines of rome,1
the montgolfiers,1
cocktails,1
the strange case of dr jekyll and mr hyde,1
thats how you make tartar sauce,1
hark,1
a tennis ball,2
santy,1
cartoon,1
the lizard,1
a dorsal,1
roosevelt field or le bourget,1
by ship,1
arlene francis,1
a paper plane,1
the apatosaurus,1
petrouchka,1
trollope,1
ft mchenry,1
the fourth of july independence day,1
archbishops,1
maria teresa,1
the scottish rite,1
air plants,1
spiro,1
if i fell in love with you,1
if you knew susie,1
if you could read my mind,1
taking the fifth,1
if i ruled the world,1
if i cant have you,1
their talons,1
doodyville,1
2 of bulgaria yugoslavia or albania,1
given the sack,1
